4,22,"00:30:00","00:35:00"
4,23,"00:48:00","00:53:00"
4,24,"01:07:00","01:12:00"
4,25,"01:27:00","01:32:00"
5,1,"17:25:00","17:30:00"
5,2,"17:36:00","17:41:00"
5,3,"17:51:00","17:56:00"
5,4,"18:21:00","18:26:00"
5,5,"18:47:00","18:52:00"
5,6,"19:05:00","19:10:00"
5,7,"19:21:00","19:26:00"
5,8,"19:41:00","19:46:00"
5,9,"20:05:00","20:10:00"
5,10,"20:43:00","20:48:00"
5,11,"21:10:00","21:15:00"
5,12,"21:42:00","21:47:00"
5,13,"22:08:00","22:13:00"
5,14,"22:42:00","22:47:00"
5,15,"23:04:00","23:09:00"
5,16,"23:14:00","23:19:00"
5,17,"23:32:00","23:37:00"
5,18,"00:00:00","00:05:00"
5,19,"00:32:00","00:37:00"
5,20,"00:58:00","01:03:00"
5,21,"01:30:00","01:35:00"
5,22,"02:00:00","02:05:00"
5,23,"02:18:00","02:23:00"
5,24,"02:37:00","02:42:00"
5,25,"02:57:00","03:02:00"
6,1,"18:55:00","19:00:00"
6,2,"19:06:00","19:11:00"
6,3,"19:21:00","19:26:00"
6,4,"19:51:00","19:56:00"
6,5,"20:17:00","20:22:00"
6,6,"20:35:00","20:40:00"
6,7,"20:51:00","20:56:00"
6,8,"21:11:00","21:16:00"
6,9,"21:35:00","21:40:00"
6,10,"22:13:00","22:18:00"
6,11,"22:40:00","22:45:00"
6,12,"23:12:00","23:17:00"
6,13,"23:38:00","23:43:00"
6,14,"00:12:00","00:17:00"
6,15,"00:34:00","00:39:00"
6,16,"00:44:00","00:49:00"
6,17,"01:02:00","01:07:00"
6,18,"01:30:00","01:35:00"
6,19,"02:02:00","02:07:00"
6,20,"02:28:00","02:33:00"
6,21,"03:00:00","03:05:00"
6,22,"03:30:00","03:35:00"
6,23,"03:48:00","03:53:00"
6,24,"04:07:00","04:12:00"
6,25,"04:27:00","04:32:00"
7,1,"20:25:00","20:30:00"
7,2,"20:36:00","20:41:00"
7,3,"20:51:00","20:56:00"
7,4,"21:21:00","21:26:00"
7,5,"21:47:00","21:52:00"
7,6,"22:05:00","22:10:00"
7,7,"22:21:00","22:26:00"
7,8,"22:41:00","22:46:00"
7,9,"23:05:00","23:10:00"
7,10,"23:43:00","23:48:00"
7,11,"00:10:00","00:15:00"
7,12,"00:42:00","00:47:00"
7,13,"01:08:00","01:13:00"
7,14,"01:42:00","01:47:00"
7,15,"02:04:00","02:09:00"
7,16,"02:14:00","02:19:00"
7,17,"02:32:00","02:37:00"
7,18,"03:00:00","03:05:00"
7,19,"03:32:00","03:37:00"
7,20,"03:58:00","04:03:00"
7,21,"04:30:00","04:35:00"
7,22,"05:00:00","05:05:00"
7,23,"05:18:00","05:23:00"
7,24,"05:37:00","05:42:00"
7,25,"05:57:00","06:02:00"
8,1,"21:55:00","22:00:00"
8,2,"22:06:00","22:11:00"
8,3,"22:21:00","22:26:00"
8,4,"22:51:00","22:56:00"
8,5,"23:17:00","23:22:00"
8,6,"23:35:00","23:40:00"
8,7,"23:51:00","23:56:00"
8,8,"00:11:00","00:16:00"
8,9,"00:35:00","00:40:00"
8,10,"01:13:00","01:18:00"
8,11,"01:40:00","01:45:00"
8,12,"02:12:00","02:17:00"
8,13,"02:38:00","02:43:00"
8,14,"03:12:00","03:17:00"
8,15,"03:34:00","03:39:00"
8,16,"03:44:00","03:49:00"
8,17,"04:02:00","04:07:00"
8,18,"04:30:00","04:35:00"
8,19,"05:02:00","05:07:00"
8,20,"05:28:00","05:33:00"
8,21,"06:00:00","06:05:00"
8,22,"06:30:00","06:35:00"
8,23,"06:48:00","06:53:00"
8,24,"07:07:00","07:12:00"
8,25,"07:27:00","07:32:00"
9,1,"06:25:00","06:30:00"
9,2,"06:45:00","06:50:00"
9,3,"07:04:00","07:09:00"
9,4,"07:22:00","07:27:00"
9,5,"07:52:00","07:57:00"
9,6,"08:24:00","08:29:00"
9,7,"08:50:00","08:55:00"
9,8,"09:22:00","09:27:00"
9,9,"09:50:00","09:55:00"
9,10,"10:08:00","10:13:00"
9,11,"10:18:00","10:23:00"
9,12,"10:40:00","10:45:00"
9,13,"11:14:00","11:19:00"
9,14,"11:40:00","11:45:00"
9,15,"12:12:00","12:17:00"
9,16,"12:39:00","12:44:00"
9,17,"13:17:00","13:22:00"
9,18,"13:41:00","13:46:00"
9,19,"14:01:00","14:06:00"
9,20,"14:17:00","14:22:00"
9,21,"14:35:00","14:40:00"
9,22,"15:01:00","15:06:00"
9,23,"15:31:00","15:36:00"
9,24,"15:46:00","15:51:00"
9,25,"15:57:00","16:02:00"
10,1,"07:55:00","08:00:00"
10,2,"08:15:00","08:20:00"
10,3,"08:34:00","08:39:00"
10,4,"08:52:00","08:57:00"
10,5,"09:22:00","09:27:00"
10,6,"09:54:00","09:59:00"
10,7,"10:20:00","10:25:00"
10,8,"10:52:00","10:57:00"
10,9,"11:20:00","11:25:00"
10,10,"11:38:00","11:43:00"
10,11,"11:48:00","11:53:00"
10,12,"12:10:00","12:15:00"
10,13,"12:44:00","12:49:00"
10,14,"13:10:00","13:15:00"
10,15,"13:42:00","13:47:00"
10,16,"14:09:00","14:14:00"
10,17,"14:47:00","14:52:00"
10,18,"15:11:00","15:16:00"
10,19,"15:31:00","15:36:00"
10,20,"15:47:00","15:52:00"
10,21,"16:05:00","16:10:00"
10,22,"16:31:00","16:36:00"
10,23,"17:01:00","17:06:00"
10,24,"17:16:00","17:21:00"
10,25,"17:27:00","17:32:00"
11,1,"09:25:00","09:30:00"
11,2,"09:45:00","09:50:00"
11,3,"10:04:00","10:09:00"
11,4,"10:22:00","10:27:00"
11,5,"10:52:00","10:57:00"
11,6,"11:24:00","11:29:00"
11,7,"11:50:00","11:55:00"
11,8,"12:22:00","12:27:00"
11,9,"12:50:00","12:55:00"
11,10,"13:08:00","13:13:00"
11,11,"13:18:00","13:23:00"
11,12,"13:40:00","13:45:00"
11,13,"14:14:00","14:19:00"
11,14,"14:40:00","14:45:00"
11,15,"15:12:00","15:17:00"
11,16,"15:39:00","15:44:00"
11,17,"16:17:00","16:22:00"
11,18,"16:41:00","16:46:00"
11,19,"17:01:00","17:06:00"
11,20,"17:17:00","17:22:00"
11,21,"17:35:00","17:40:00"
11,22,"18:01:00","18:06:00"
11,23,"18:31:00","18:36:00"
11,24,"18:46:00","18:51:00"
11,25,"18:57:00","19:02:00"
12,1,"15:55:00","16:00:00"
12,2,"16:15:00","16:20:00"
12,3,"16:34:00","16:39:00"
12,4,"16:52:00","16:57:00"
12,5,"17:22:00","17:27:00"
12,6,"17:54:00","17:59:00"
12,7,"18:20:00","18:25:00"
12,8,"18:52:00","18:57:00"
12,9,"19:20:00","19:25:00"
12,10,"19:38:00","19:43:00"
12,11,"19:48:00","19:53:00"
12,12,"20:10:00","20:15:00"
12,13,"20:44:00","20:49:00"
12,14,"21:10:00","21:15:00"
12,15,"21:42:00","21:47:00"
12,16,"22:09:00","22:14:00"
12,17,"22:47:00","22:52:00"
12,18,"23:11:00","23:16:00"
12,19,"23:31:00","23:36:00"
12,20,"23:47:00","23:52:00"
12,21,"00:05:00","00:10:00"
12,22,"00:31:00","00:36:00"
12,23,"01:01:00","01:06:00"
12,24,"01:16:00","01:21:00"
12,25,"01:27:00","01:32:00"
13,1,"17:25:00","17:30:00"
13,2,"17:45:00","17:50:00"
13,3,"18:04:00","18:09:00"
13,4,"18:22:00","18:27:00"
13,5,"18:52:00","18:57:00"
13,6,"19:24:00","19:29:00"
13,7,"19:50:00","19:55:00"
13,8,"20:22:00","20:27:00"
13,9,"20:50:00","20:55:00"
13,10,"21:08:00","21:13:00"
13,11,"21:18:00","21:23:00"
13,12,"21:40:00","21:45:00"
13,13,"22:14:00","22:19:00"
13,14,"22:40:00","22:45:00"
13,15,"23:12:00","23:17:00"
13,16,"23:39:00","23:44:00"
13,17,"00:17:00","00:22:00"
13,18,"00:41:00","00:46:00"
13,19,"01:01:00","01:06:00"
13,20,"01:17:00","01:22:00"
13,21,"01:35:00","01:40:00"
13,22,"02:01:00","02:06:00"
13,23,"02:31:00","02:36:00"
13,24,"02:46:00","02:51:00"
13,25,"02:57:00","03:02:00"
14,1,"18:55:00","19:00:00"
14,2,"19:15:00","19:20:00"
14,3,"19:34:00","19:39:00"
14,4,"19:52:00","19:57:00"
14,5,"20:22:00","20:27:00"
14,6,"20:54:00","20:59:00"
14,7,"21:20:00","21:25:00"
14,8,"21:52:00","21:57:00"
14,9,"22:20:00","22:25:00"
14,10,"22:38:00","22:43:00"
14,11,"22:48:00","22:53:00"
14,12,"23:10:00","23:15:00"
14,13,"23:44:00","23:49:00"
14,14,"00:10:00","00:15:00"
14,15,"00:42:00","00:47:00"
14,16,"01:09:00","01:14:00"
14,17,"01:47:00","01:52:00"
14,18,"02:11:00","02:16:00"
14,19,"02:31:00","02:36:00"
14,20,"02:47:00","02:52:00"
14,21,"03:05:00","03:10:00"
14,22,"03:31:00","03:36:00"
14,23,"04:01:00","04:06:00"
14,24,"04:16:00","04:21:00"
14,25,"04:27:00","04:32:00"
15,1,"20:25:00","20:30:00"
15,2,"20:45:00","20:50:00"
15,3,"21:04:00","21:09:00"
15,4,"21:22:00","21:27:00"
15,5,"21:52:00","21:57:00"
15,6,"22:24:00","22:29:00"
15,7,"22:50:00","22:55:00"
15,8,"23:22:00","23:27:00"
15,9,"23:50:00","23:55:00"
15,10,"00:08:00","00:13:00"
15,11,"00:18:00","00:23:00"
15,12,"00:40:00","00:45:00"
15,13,"01:14:00","01:19:00"
15,14,"01:40:00","01:45:00"
15,15,"02:12:00","02:17:00"
15,16,"02:39:00","02:44:00"
15,17,"03:17:00","03:22:00"
15,18,"03:41:00","03:46:00"
15,19,"04:01:00","04:06:00"
15,20,"04:17:00","04:22:00"
15,21,"04:35:00","04:40:00"
15,22,"05:01:00","05:06:00"
15,23,"05:31:00","05:36:00"
15,24,"05:46:00","05:51:00"
15,25,"05:57:00","06:02:00"
16,1,"21:55:00","22:00:00"
16,2,"22:15:00","22:20:00"
16,3,"22:34:00","22:39:00"
16,4,"22:52:00","22:57:00"
16,5,"23:22:00","23:27:00"
16,6,"23:54:00","23:59:00"
16,7,"00:20:00","00:25:00"
16,8,"00:52:00","00:57:00"
16,9,"01:20:00","01:25:00"
16,10,"01:38:00","01:43:00"
16,11,"01:48:00","01:53:00"
16,12,"02:10:00","02:15:00"
16,13,"02:44:00","02:49:00"
16,14,"03:10:00","03:15:00"
16,15,"03:42:00","03:47:00"
16,16,"04:09:00","04:14:00"
16,17,"04:47:00","04:52:00"
16,18,"05:11:00","05:16:00"
16,19,"05:31:00","05:36:00"
16,20,"05:47:00","05:52:00"
16,21,"06:05:00","06:10:00"
16,22,"06:31:00","06:36:00"
16,23,"07:01:00","07:06:00"
16,24,"07:16:00","07:21:00"
16,25,"07:27:00","07:32:00"
17,1,"07:55:00","08:00:00"
17,2,"08:06:00","08:11:00"
17,3,"08:21:00","08:26:00"
17,4,"08:51:00","08:56:00"
17,5,"09:17:00","09:22:00"
17,6,"09:35:00","09:40:00"
17,7,"09:51:00","09:56:00"
17,8,"10:11:00","10:16:00"
17,9,"10:35:00","10:40:00"
17,10,"11:13:00","11:18:00"
17,11,"11:40:00","11:45:00"
17,12,"12:12:00","12:17:00"
17,13,"12:38:00","12:43:00"
17,14,"13:12:00","13:17:00"
17,15,"13:34:00","13:39:00"
17,16,"13:44:00","13:49:00"
17,17,"14:02:00","14:07:00"
17,18,"14:30:00","14:35:00"
17,19,"15:02:00","15:07:00"
17,20,"15:28:00","15:33:00"
17,21,"16:00:00","16:05:00"
17,22,"16:30:00","16:35:00"
17,23,"16:48:00","16:53:00"
17,24,"17:07:00","17:12:00"
17,25,"17:27:00","17:32:00"
18,1,"09:55:00","10:00:00"
18,2,"10:06:00","10:11:00"
18,3,"10:21:00","10:26:00"
18,4,"10:51:00","10:56:00"
18,5,"11:17:00","11:22:00"
18,6,"11:35:00","11:40:00"
18,7,"11:51:00","11:56:00"
18,8,"12:11:00","12:16:00"
18,9,"12:35:00","12:40:00"
18,10,"13:13:00","13:18:00"
18,11,"13:40:00","13:45:00"
18,12,"14:12:00","14:17:00"
18,13,"14:38:00","14:43:00"
18,14,"15:12:00","15:17:00"
18,15,"15:34:00","15:39:00"
18,16,"15:44:00","15:49:00"
18,17,"16:02:00","16:07:00"
18,18,"16:30:00","16:35:00"
18,19,"17:02:00","17:07:00"
18,20,"17:28:00","17:33:00"
18,21,"18:00:00","18:05:00"
18,22,"18:30:00","18:35:00"
18,23,"18:48:00","18:53:00"
18,24,"19:07:00","19:12:00"
18,25,"19:27:00","19:32:00"
19,1,"11:55:00","12:00:00"
19,2,"12:06:00","12:11:00"
19,3,"12:21:00","12:26:00"
19,4,"12:51:00","12:56:00"
19,5,"13:17:00","13:22:00"
19,6,"13:35:00","13:40:00"
19,7,"13:51:00","13:56:00"
19,8,"14:11:00","14:16:00"
19,9,"14:35:00","14:40:00"
19,10,"15:13:00","15:18:00"
19,11,"15:40:00","15:45:00"
19,12,"16:12:00","16:17:00"
19,13,"16:38:00","16:43:00"
19,14,"17:12:00","17:17:00"
19,15,"17:34:00","17:39:00"
19,16,"17:44:00","17:49:00"
19,17,"18:02:00","18:07:00"
19,18,"18:30:00","18:35:00"
19,19,"19:02:00","19:07:00"
19,20,"19:28:00","19:33:00"
19,21,"20:00:00","20:05:00"
19,22,"20:30:00","20:35:00"
19,23,"20:48:00","20:53:00"
19,24,"21:07:00","21:12:00"
19,25,"21:27:00","21:32:00"
20,1,"15:55:00","16:00:00"
20,2,"16:06:00","16:11:00"
20,3,"16:21:00","16:26:00"
20,4,"16:51:00","16:56:00"
20,5,"17:17:00","17:22:00"
20,6,"17:35:00","17:40:00"
20,7,"17:51:00","17:56:00"
20,8,"18:11:00","18:16:00"
20,9,"18:35:00","18:40:00"
20,10,"19:13:00","19:18:00"
20,11,"19:40:00","19:45:00"
20,12,"20:12:00","20:17:00"
20,13,"20:38:00","20:43:00"
20,14,"21:12:00","21:17:00"
20,15,"21:34:00","21:39:00"
20,16,"21:44:00","21:49:00"
20,17,"22:02:00","22:07:00"
20,18,"22:30:00","22:35:00"
20,19,"23:02:00","23:07:00"
20,20,"23:28:00","23:33:00"
20,21,"00:00:00","00:05:00"
20,22,"00:30:00","00:35:00"
20,23,"00:48:00","00:53:00"
20,24,"01:07:00","01:12:00"
20,25,"01:27:00","01:32:00"
21,1,"17:55:00","18:00:00"
21,2,"18:06:00","18:11:00"
21,3,"18:21:00","18:26:00"
21,4,"18:51:00","18:56:00"
21,5,"19:17:00","19:22:00"
21,6,"19:35:00","19:40:00"
21,7,"19:51:00","19:56:00"
21,8,"20:11:00","20:16:00"
21,9,"20:35:00","20:40:00"
21,10,"21:13:00","21:18:00"
21,11,"21:40:00","21:45:00"
21,12,"22:12:00","22:17:00"
21,13,"22:38:00","22:43:00"
21,14,"23:12:00","23:17:00"
21,15,"23:34:00","23:39:00"
21,16,"23:44:00","23:49:00"
21,17,"00:02:00","00:07:00"
21,18,"00:30:00","00:35:00"
21,19,"01:02:00","01:07:00"
21,20,"01:28:00","01:33:00"
21,21,"02:00:00","02:05:00"
21,22,"02:30:00","02:35:00"
21,23,"02:48:00","02:53:00"
21,24,"03:07:00","03:12:00"
21,25,"03:27:00","03:32:00"
22,1,"19:55:00","20:00:00"
22,2,"20:06:00","20:11:00"
22,3,"20:21:00","20:26:00"
22,4,"20:51:00","20:56:00"
22,5,"21:17:00","21:22:00"
22,6,"21:35:00","21:40:00"
22,7,"21:51:00","21:56:00"
22,8,"22:11:00","22:16:00"
22,9,"22:35:00","22:40:00"
22,10,"23:13:00","23:18:00"
22,11,"23:40:00","23:45:00"
22,12,"00:12:00","00:17:00"
22,13,"00:38:00","00:43:00"
22,14,"01:12:00","01:17:00"
22,15,"01:34:00","01:39:00"
22,16,"01:44:00","01:49:00"
22,17,"02:02:00","02:07:00"
22,18,"02:30:00","02:35:00"
22,19,"03:02:00","03:07:00"
22,20,"03:28:00","03:33:00"
22,21,"04:00:00","04:05:00"
22,22,"04:30:00","04:35:00"
22,23,"04:48:00","04:53:00"
22,24,"05:07:00","05:12:00"
22,25,"05:27:00","05:32:00"
23,1,"07:55:00","08:00:00"
23,2,"08:15:00","08:20:00"
23,3,"08:34:00","08:39:00"
23,4,"08:52:00","08:57:00"
23,5,"09:22:00","09:27:00"
23,6,"09:54:00","09:59:00"
23,7,"10:20:00","10:25:00"
23,8,"10:52:00","10:57:00"
23,9,"11:20:00","11:25:00"
23,10,"11:38:00","11:43:00"
23,11,"11:48:00","11:53:00"
23,12,"12:10:00","12:15:00"
23,13,"12:44:00","12:49:00"
23,14,"13:10:00","13:15:00"
23,15,"13:42:00","13:47:00"
23,16,"14:09:00","14:14:00"
23,17,"14:47:00","14:52:00"
23,18,"15:11:00","15:16:00"
23,19,"15:31:00","15:36:00"
23,20,"15:47:00","15:52:00"
23,21,"16:05:00","16:10:00"
23,22,"16:31:00","16:36:00"
23,23,"17:01:00","17:06:00"
23,24,"17:16:00","17:21:00"
23,25,"17:27:00","17:32:00"
24,1,"09:55:00","10:00:00"
24,2,"10:15:00","10:20:00"
24,3,"10:34:00","10:39:00"
24,4,"10:52:00","10:57:00"
24,5,"11:22:00","11:27:00"
24,6,"11:54:00","11:59:00"
24,7,"12:20:00","12:25:00"
24,8,"12:52:00","12:57:00"
24,9,"13:20:00","13:25:00"
24,10,"13:38:00","13:43:00"
24,11,"13:48:00","13:53:00"
24,12,"14:10:00","14:15:00"
24,13,"14:44:00","14:49:00"
24,14,"15:10:00","15:15:00"
24,15,"15:42:00","15:47:00"
24,16,"16:09:00","16:14:00"
24,17,"16:47:00","16:52:00"
24,18,"17:11:00","17:16:00"
24,19,"17:31:00","17:36:00"
24,20,"17:47:00","17:52:00"
24,21,"18:05:00","18:10:00"
24,22,"18:31:00","18:36:00"
24,23,"19:01:00","19:06:00"
24,24,"19:16:00","19:21:00"
24,25,"19:27:00","19:32:00"
25,1,"11:55:00","12:00:00"
25,2,"12:15:00","12:20:00"
25,3,"12:34:00","12:39:00"
25,4,"12:52:00","12:57:00"
25,5,"13:22:00","13:27:00"
25,6,"13:54:00","13:59:00"
25,7,"14:20:00","14:25:00"
25,8,"14:52:00","14:57:00"
25,9,"15:20:00","15:25:00"
25,10,"15:38:00","15:43:00"
25,11,"15:48:00","15:53:00"
25,12,"16:10:00","16:15:00"
25,13,"16:44:00","16:49:00"
25,14,"17:10:00","17:15:00"
25,15,"17:42:00","17:47:00"
25,16,"18:09:00","18:14:00"
25,17,"18:47:00","18:52:00"
25,18,"19:11:00","19:16:00"
25,19,"19:31:00","19:36:00"
25,20,"19:47:00","19:52:00"
25,21,"20:05:00","20:10:00"
25,22,"20:31:00","20:36:00"
25,23,"21:01:00","21:06:00"
25,24,"21:16:00","21:21:00"
25,25,"21:27:00","21:32:00"
26,1,"15:55:00","16:00:00"
26,2,"16:15:00","16:20:00"
26,3,"16:34:00","16:39:00"
26,4,"16:52:00","16:57:00"
26,5,"17:22:00","17:27:00"
26,6,"17:54:00","17:59:00"
26,7,"18:20:00","18:25:00"
26,8,"18:52:00","18:57:00"
26,9,"19:20:00","19:25:00"
26,10,"19:38:00","19:43:00"
26,11,"19:48:00","19:53:00"
26,12,"20:10:00","20:15:00"
26,13,"20:44:00","20:49:00"
26,14,"21:10:00","21:15:00"
26,15,"21:42:00","21:47:00"
26,16,"22:09:00","22:14:00"
26,17,"22:47:00","22:52:00"
26,18,"23:11:00","23:16:00"
26,19,"23:31:00","23:36:00"
26,20,"23:47:00","23:52:00"
26,21,"00:05:00","00:10:00"
26,22,"00:31:00","00:36:00"
26,23,"01:01:00","01:06:00"
26,24,"01:16:00","01:21:00"
26,25,"01:27:00","01:32:00"
27,1,"17:55:00","18:00:00"
27,2,"18:15:00","18:20:00"
27,3,"18:34:00","18:39:00"
27,4,"18:52:00","18:57:00"
27,5,"19:22:00","19:27:00"
27,6,"19:54:00","19:59:00"
27,7,"20:20:00","20:25:00"
27,8,"20:52:00","20:57:00"
27,9,"21:20:00","21:25:00"
27,10,"21:38:00","21:43:00"
27,11,"21:48:00","21:53:00"
27,12,"22:10:00","22:15:00"
27,13,"22:44:00","22:49:00"
27,14,"23:10:00","23:15:00"
27,15,"23:42:00","23:47:00"
27,16,"00:09:00","00:14:00"
27,17,"00:47:00","00:52:00"
27,18,"01:11:00","01:16:00"
27,19,"01:31:00","01:36:00"
27,20,"01:47:00","01:52:00"
27,21,"02:05:00","02:10:00"
27,22,"02:31:00","02:36:00"
27,23,"03:01:00","03:06:00"
27,24,"03:16:00","03:21:00"
27,25,"03:27:00","03:32:00"
28,1,"19:55:00","20:00:00"
28,2,"20:15:00","20:20:00"
28,3,"20:34:00","20:39:00"
28,4,"20:52:00","20:57:00"
28,5,"21:22:00","21:27:00"
28,6,"21:54:00","21:59:00"
28,7,"22:20:00","22:25:00"
28,8,"22:52:00","22:57:00"
28,9,"23:20:00","23:25:00"
28,10,"23:38:00","23:43:00"
28,11,"23:48:00","23:53:00"
28,12,"00:10:00","00:15:00"
28,13,"00:44:00","00:49:00"
28,14,"01:10:00","01:15:00"
28,15,"01:42:00","01:47:00"
28,16,"02:09:00","02:14:00"
28,17,"02:47:00","02:52:00"
28,18,"03:11:00","03:16:00"
28,19,"03:31:00","03:36:00"
28,20,"03:47:00","03:52:00"
28,21,"04:05:00","04:10:00"
28,22,"04:31:00","04:36:00"
28,23,"05:01:00","05:06:00"
28,24,"05:16:00","05:21:00"
28,25,"05:27:00","05:32:00"
